Member id,No of Calls,Gender (F=1/M=0),income
48972,1,1,53590
48975,1,0,427607
48984,1,1,230041
49000,1,0,60845
49011,1,0,278954
49014,1,1,197178
49030,1,1,450387
49032,1,0,280119
49033,1,1,375975
49037,1,0,283904
49040,1,0,413221
49043,1,0,215650
49051,1,1,43144
49065,1,1,82957
49070,1,0,203701
49080,1,0,164799
49086,1,1,107196
49096,1,1,125631
49103,1,1,469403
49129,1,0,393731
49138,1,1,455606
49143,1,1,113544
49151,1,1,373357
49198,1,0,118229
49223,1,0,308865
49224,1,1,257712
49226,1,1,286799
49229,1,0,197484
49252,1,0,271764
49260,1,1,250842
49261,1,1,100030
49271,1,0,457087
49278,1,1,389986
49279,1,0,366627
49282,1,0,362935
49287,1,0,401464
49299,1,0,32807
49312,1,0,434588
49314,1,1,346116
49316,1,1,356070
49338,1,0,319814
49358,1,1,459727
49361,1,1,238387
49362,1,1,24630
49369,1,0,92235
49371,1,1,400986
49374,1,0,402389
49383,1,0,346861
49390,1,1,455677
49394,1,1,139524
49423,1,0,88973
49429,1,1,18877
49431,1,1,29962
49439,1,0,473617
49459,1,0,400806
49463,1,1,285234
49465,1,0,208661
49471,1,0,144989
49473,1,0,220243
49474,1,0,187580
49488,1,1,12087
49494,1,1,113622
49502,1,0,98154
49510,1,0,135856
49515,1,0,13379
49533,1,1,459148
49541,1,1,210512
49546,1,0,57864
49569,1,0,16814
49570,1,1,161440
49573,1,1,291166
49577,1,0,331911
49590,1,1,37688
49618,1,1,13548
49623,1,0,471554
49628,1,0,197008
49629,1,1,150649
49637,1,0,411417
49641,1,1,168335
49644,1,1,368031
49647,1,1,148996
49654,1,1,220668
49676,1,0,118665
49690,1,0,76377
49695,1,0,10243
49701,1,1,299870
49702,1,1,26346
49726,1,0,292810
49730,1,0,352733
49734,1,0,309124
49740,1,1,428074
49750,1,0,33490
49755,1,0,270549
49761,1,0,191228
49773,1,0,14847
49778,1,0,356539
49790,1,0,155533
49827,1,0,52636
49848,1,1,256007
49849,1,1,164233
49851,1,1,73136
49869,1,0,159575
49871,1,0,44887
49890,1,1,285042
49897,1,1,404698
49911,1,0,138193
49914,1,0,228178
49915,1,1,351344
49921,1,0,306422
49922,1,1,337286
49925,1,1,360802
49927,1,1,455180
49936,1,0,85469
49949,1,0,264904
49953,1,1,129321
49969,1,0,106874
49976,1,0,57112
49986,1,1,32684
50015,1,1,371271
50021,1,1,221627
50029,1,1,171710
50033,1,0,202572
50040,1,1,351455
50067,1,1,422700
50087,1,1,115256
50093,1,1,28245
50096,1,1,116093
50111,1,0,110945
50121,1,1,409662
50136,1,1,107718
50142,1,1,392896
50143,1,0,45731
50154,1,1,409659
50164,1,1,453190
50188,1,0,107710
50203,1,0,14367
50211,1,0,67323
50212,1,1,165761
50235,1,0,308547
50244,1,0,404388
50274,1,1,32376
50282,1,0,442823
50293,1,0,190395
50306,1,0,179603
50313,1,0,336649
50319,1,1,166495
50320,1,0,176062
50330,1,0,106383
50333,1,1,403999
50414,1,1,249568
50420,1,1,479603
50427,1,0,115171
50438,1,1,299430
50442,1,0,15576
50443,1,0,390715
50445,1,1,19522
50450,1,0,407064
50451,1,0,168115
50476,1,1,12629
50482,1,1,474212
50492,1,0,26185
50508,1,0,431099
50523,1,1,190117
50545,1,1,418525
50551,1,1,433381
50561,1,0,440329
50568,1,1,47706
50581,1,0,148772
50585,1,0,336779
50586,1,1,184594
50591,1,1,231412
50592,1,0,419689
50595,1,1,181447
50599,1,1,203405
50617,1,0,91209
50619,1,1,349462
50637,1,0,302084
50649,1,0,299610
50663,1,0,23865
50686,1,1,378090
50710,1,0,357837
50720,1,0,326696
50754,1,0,360852
50756,1,0,18270
50763,1,0,116847
50765,1,1,454208
50773,1,0,21896
50774,1,0,191992
50775,1,1,50009
50776,1,1,389506
50779,1,0,95948
50799,1,0,301472
50803,1,1,421549
50823,1,0,410158
50835,1,1,353491
50839,1,1,48400
50851,1,1,448932
50852,1,0,250496
50868,1,1,473735
50892,1,0,242817
50898,1,0,124150
50903,1,0,423158
50904,1,1,384123
50913,1,1,110059
50930,1,0,483945
50953,1,1,405046
50961,1,0,134045
50971,1,0,454802
50985,1,0,246577
50991,1,0,286765
51006,1,0,308345
51014,1,0,235927
51016,1,0,278046
51024,1,0,251362
51027,1,1,29304
51030,1,1,43653
51038,1,1,306686
51050,1,0,71289
51053,1,0,317443
51061,1,1,291826
51063,1,0,87485
51064,1,0,498504
51072,1,0,139014
51073,1,0,39821
51084,1,1,267836
51113,1,1,53288
51115,1,0,203936
51116,1,0,457503
51123,1,0,469697
51141,1,1,333547
51158,1,1,189539
51159,1,0,198026
51163,1,0,356895
51167,1,1,51981
51175,1,0,161148
51205,1,1,252209
51206,1,1,189017
51211,1,0,47566
51248,1,0,289800
51251,1,0,482918
51254,1,0,235787
51264,1,0,175406
51283,1,0,401147
51302,1,1,193203
51340,1,1,247122
51345,1,1,187041
51353,1,0,349822
51356,1,1,23148
51362,1,1,488070
51365,1,1,306989
51374,1,1,346325
51389,1,1,418721
51400,1,1,304815
51414,1,0,155663
51421,1,0,11633
51461,1,0,341447
51462,1,1,329533
51471,1,1,191796
51476,1,0,241931
51485,1,1,260347
51486,1,0,272832
51489,1,0,53711
51500,1,0,307567
51501,1,0,58090
51508,1,1,173870
51518,1,1,273010
51524,1,1,155952
51556,1,1,353109
51565,1,0,205484
51571,1,0,438802
51575,1,1,56677
51580,1,0,104268
51581,1,0,51876
51598,1,1,254312
51619,1,0,108912
51641,1,0,224420
51650,1,0,212171
51663,1,1,383670
51684,1,0,379681
51708,1,0,119994
51711,1,0,345964
51725,1,0,356546
51732,1,0,48888
51734,1,0,208446
51736,1,0,26564
51744,1,0,420256
51753,1,0,410111
51799,1,1,122022
51818,1,1,333809
51820,1,0,175107
51832,1,0,109954
51857,1,1,19663
51864,1,1,427356
51875,1,1,449454
51883,1,0,463576
51886,1,1,163317
51901,1,1,50110
51910,1,1,197015
51916,1,1,497411
51923,1,1,488539
51940,1,1,482565
51966,1,1,179190
51986,1,0,451845
51990,1,0,460312
51991,1,0,366256
51996,1,1,28136
51998,1,0,103812
52003,1,0,66930
52004,1,1,177106
52006,1,0,248837
52057,1,1,467005
52069,1,0,235131
52070,1,0,163502
52077,1,0,39519
52080,1,1,111556
52082,1,0,201973
52084,1,1,371721
52098,1,1,239169
52108,1,1,146649
52125,1,1,134226
52135,1,1,191921
52143,1,0,146811
52169,1,1,487104
52178,1,1,195400
52189,1,1,460535
52194,1,1,84455
52197,1,0,78323
52203,1,1,339835
52216,1,0,423786
52217,1,1,302768
52274,1,0,48627
52285,1,1,374030
52297,1,1,102512
52315,1,1,480406
52323,1,0,488686
52348,1,1,263419
52370,1,1,407158
52371,1,1,471772
52408,1,1,313291
52429,1,1,203223
52445,1,1,326736
52468,1,1,52213
52476,1,1,18623
52487,1,0,97345
52489,1,0,415170
52491,1,0,138505
52495,1,1,208277
52498,1,0,461222
52512,1,0,391802
52513,1,0,64026
52517,1,1,49147
52529,1,1,408850
52533,1,1,75579
52549,1,0,361669
52552,1,0,103227
52554,1,1,420785
52564,1,1,59658
52565,1,1,200356
52579,1,1,365433
52591,1,1,129756
52612,1,0,217816
52630,1,0,320755
52636,1,1,256307
52638,1,1,272916
52640,1,0,45380
52647,1,0,340415
52656,1,1,268194
52667,1,0,491288
52669,1,0,183478
52672,1,1,110947
52675,1,1,173791
52683,1,1,152660
52699,1,0,270428
52703,1,1,278719
52724,1,0,251071
52745,1,1,320452
52763,1,1,420218
52769,1,1,76933
52771,1,1,60521
52790,1,1,91906
52812,1,1,470891
52817,1,1,482091
52827,1,1,297783
52842,1,0,229054
52858,1,0,436502
52865,1,1,271082
52878,1,1,388557
52879,1,0,94159
52887,1,1,108629
52905,1,1,60459
52922,1,1,373757
52945,1,1,396666
52951,1,1,195129
52958,1,1,208590
52971,1,1,132970
52983,1,0,329731
53016,1,0,208748
53023,1,0,400412
53027,1,1,199496
53028,1,0,420175
53031,1,1,438926
53045,1,1,417024
53046,1,0,135872
53056,1,0,372414
53060,1,0,305177
53069,1,0,165320
53075,1,1,320335
53092,1,1,332586
53107,1,1,177316
53113,1,0,199906
53121,1,0,123381
53133,1,0,279883
53136,1,0,15107
53141,1,0,121214
53148,1,0,454620
53152,1,0,110977
53153,1,0,120071
53161,1,0,71420
53164,1,0,375336
53167,1,0,435189
53195,1,1,488040
53212,1,0,190166
53213,1,1,185629
53243,1,1,461380
53246,1,1,145439
53247,1,0,126614
53259,1,0,424323
53274,1,1,488857
53276,1,0,121005
53286,1,0,83535
53295,1,0,369638
53303,1,1,303505
53309,1,1,456100
53335,1,0,340982
53375,1,0,300071
53389,1,0,148372
53394,1,1,60183
53406,1,0,272531
53419,1,0,476135
53424,1,0,82931
53434,1,1,441129
53435,1,1,372966
53443,1,0,413752
53451,1,0,249317
53460,1,0,184334
53461,1,1,38255
53469,1,0,226682
53470,1,1,329289
53478,1,1,288957
53488,1,0,148941
53524,1,1,16590
53535,1,0,460537
53543,1,1,93908
53568,1,1,256662
53585,1,0,168537
53590,1,1,54805
53591,1,1,15181
53605,1,0,261257
53617,1,1,397276
53618,1,0,135937
53623,1,0,143270
53637,1,1,67645
53653,1,1,472635
53669,1,0,190571
53672,1,0,64883
53673,1,1,352972
53675,1,0,484554
53677,1,1,19079
53678,1,1,155262
53690,1,1,291148
53714,1,1,407433
53719,1,1,242604
53747,1,1,227396
53749,1,1,467230
53750,1,1,481359
53751,1,1,354994
53753,1,0,345429
53759,1,1,27758
53763,1,1,124907
53778,1,1,40308
53784,1,0,350487
53795,1,0,155102
53800,1,0,108209
53813,1,1,385191
53835,1,1,345654
53842,1,1,183166
53845,1,0,53410
53858,1,0,322903
53878,1,1,19358
53879,1,1,54539
53895,1,1,445645
53898,1,0,68974
53904,1,1,230752
53909,1,0,77897
53918,1,1,69085
53920,1,0,163270
53951,1,0,43709
53953,1,1,209211
53965,1,1,28584
54032,1,0,176456
54033,1,0,374912
54037,1,1,212332
54041,1,1,86259
54042,1,1,497594
54052,1,1,377827
54090,1,0,17936
54112,1,1,188793
54121,1,1,374939
54132,1,0,254771
54142,1,0,148900
54146,1,1,493230
54153,1,0,127818
54158,1,0,63912
54159,1,1,176182
54170,1,0,283081
54189,1,0,488774
54194,1,1,452293
54201,1,1,498022
54220,1,1,405426
54223,1,1,437094
54236,1,1,308938
54239,1,0,365471
54241,1,1,141665
54247,1,0,53829
54254,1,1,226684
54257,1,0,176946
54279,1,0,167897
54283,1,0,205107
54284,1,1,364197
54313,1,0,226643
54318,1,0,67476
54325,1,0,424907
54326,1,1,213353
54341,1,0,65319
54355,1,1,322579
54366,1,1,367137
54376,1,1,17215
54403,1,0,169359
54412,1,0,358241
54443,1,0,69639
54446,1,1,468901
54453,1,0,83880
54454,1,0,247615
54479,1,1,20706
54483,1,0,289438
54485,1,0,417429
54496,1,0,240255
54524,1,1,194300
54525,1,0,186093
54529,1,0,203156
54545,1,0,385710
54556,1,1,233537
54589,1,1,232088
54592,1,0,118581
54601,1,0,421531
54602,1,1,403686
54606,1,0,218857
54620,1,1,63127
54621,1,1,246086
54625,1,0,17952
54629,1,1,92487
54630,1,0,262095
54654,1,0,74182
54676,1,0,348835
54679,1,0,486366
54682,1,1,266336
54699,1,0,274119
54704,1,0,250145
54713,1,1,348468
54722,1,1,454512
54750,1,0,186761
54752,1,1,80925
54770,1,0,468042
54772,1,1,90729
54780,1,0,114462
54783,1,0,311049
54794,1,0,58849
54806,1,1,491933
54815,1,1,10996
54834,1,0,62941
54840,1,0,405732
54841,1,0,201420
54848,1,1,451884
54868,1,1,147348
54890,1,0,86243
54893,1,0,28757
54926,1,1,424110
54947,1,1,77708
54963,1,1,237860
54967,1,1,266571
54968,1,0,315903
54970,1,1,82083
54980,1,0,147090
54981,1,1,30697
55000,1,1,84059
55013,1,0,138359
55074,1,0,311461
55090,1,1,217440
55100,1,0,213572
55123,1,0,261655
55134,1,0,22157
55136,1,0,376111
55142,1,1,265062
55145,1,1,418209
55148,1,1,45731
55150,1,0,134428
55151,1,1,159378
55175,1,0,16582
55181,1,1,126031
55185,1,1,92697
55193,1,0,365268
55194,1,1,235667
55198,1,0,198387
55221,1,1,374238
55243,1,0,407200
55247,1,0,107116
55248,1,1,404134
55285,1,1,207102
55287,1,0,76718
55290,1,1,121121
55302,1,1,306456
55304,1,0,252912
55308,1,0,35331
55310,1,1,396784
55319,1,1,173054
55342,1,0,334094
55363,1,0,320107
55395,1,0,369930
55404,1,1,368103
55405,1,1,478602
55422,1,0,495459
55435,1,1,402547
55438,1,0,62199
55443,1,1,457869
55449,1,1,404141
55454,1,0,375426
55505,1,0,45375
55514,1,0,342727
55522,1,1,172976
55534,1,0,23771
55553,1,1,206102
55564,1,0,44787
55594,1,1,91179
55602,1,0,486044
55605,1,1,51469
55620,1,1,172017
55629,1,0,203711
55642,1,1,158418
55666,1,1,271508
55671,1,1,238501
55677,1,0,93165
55680,1,1,250229
55694,1,1,227563
55695,1,0,205680
55697,1,0,157305
55705,1,1,32753
55711,1,1,399130
55713,1,0,110658
55718,1,0,182707
55720,1,0,429872
55737,1,0,155589
55755,1,0,20008
55761,1,1,72209
55797,1,0,147316
55811,1,0,218039
55825,1,1,499997
55832,1,1,190611
55836,1,1,228955
55846,1,0,441839
55854,1,1,98885
55864,1,1,496484
55865,1,1,144662
55897,1,0,269262
55900,1,0,250183
55922,1,0,324345
55945,1,1,429987
55965,1,0,324935
55972,1,0,70988
55987,1,0,446346
55996,1,1,415759
55997,1,1,226478
56009,1,0,450995
56032,1,1,317493
56033,1,1,305067
56048,1,1,397646
56075,1,0,47752
56080,1,1,69732
56096,1,0,225934
56114,1,1,450238
56133,1,0,492541
56151,1,0,180637
56152,1,0,267053
56153,1,1,488041
56159,1,0,329023
56170,1,0,223607
56178,1,1,371675
56182,1,0,267286
56191,1,0,209974
56204,1,1,170386
56211,1,0,488775
56215,1,1,346214
56219,1,0,465134
56227,1,1,335538
56230,1,0,462121
56233,1,0,290504
56243,1,0,14513
56249,1,0,185439
56256,1,1,427024
56257,1,0,75588
56259,1,0,393232
56284,1,1,467573
56289,1,1,482440
56291,1,1,57531
56295,1,0,440784
56316,1,1,338616
56326,1,0,497026
56356,1,0,97206
56362,1,1,98030
56377,1,1,161291
56389,1,1,35422
56408,1,1,486042
56410,1,1,133082
56411,1,0,308295
56424,1,0,118418
56443,1,0,424118
56477,1,1,412957
56487,1,1,119985
56489,1,0,273911
56491,1,0,272909
56500,1,0,283988
56502,1,1,72867
56503,1,1,375883
56513,1,1,143533
56516,1,1,344229
56524,1,1,319335
56528,1,0,317150
56532,1,0,22582
56540,1,0,266573
56546,1,0,128144
56553,1,0,63453
56567,1,0,343493
56591,1,0,415953
56594,1,0,283107
56602,1,0,246670
56605,1,1,399970
56618,1,0,429338
56620,1,0,254785
56623,1,1,363608
56626,1,1,326904
56628,1,1,27185
56649,1,0,164810
56654,1,0,29724
56656,1,0,410645
56665,1,1,298538
56683,1,0,266851
56702,1,0,416205
56706,1,0,248612
56710,1,1,488741
56715,1,1,477127
56717,1,0,439645
56730,1,1,281034
56744,1,0,23613
56754,1,1,427660
56758,1,0,271355
56765,1,1,89524
56768,1,0,435666
56772,1,1,243613
56779,1,0,134751
56782,1,1,187336
56808,1,0,259537
56819,1,1,45299
56830,1,1,91300
56834,1,1,195229
56835,1,0,487184
56853,1,0,338794
56866,1,1,135619
56873,1,1,154263
56896,1,0,93640
56898,1,1,191686
56919,1,0,98493
56926,1,1,89869
56928,1,0,266064
56963,1,1,444755
56976,1,0,153559
56981,1,0,384894
56985,1,0,72537
56986,1,1,149884
57005,1,0,262609
57008,1,1,372768
57022,1,0,122523
57028,1,1,356854
57032,1,0,430449
57044,1,0,408925
57055,1,1,442733
57061,1,0,276433
57067,1,0,132978
57083,1,1,99403
57088,1,1,63880
57117,1,1,473827
57133,1,0,311216
57137,1,1,418262
57149,1,0,246367
57158,1,0,95981
57172,1,0,465427
57181,1,0,493820
57183,1,1,487037
57186,1,1,486086
57188,1,0,131481
57195,1,0,164062
57207,1,1,85560
57208,1,0,400816
57212,1,0,187358
57215,1,0,118200
57231,1,0,182540
57248,1,0,412245
57268,1,1,345580
57273,1,1,77542
57279,1,1,251758
57285,1,0,272925
57288,1,0,43092
57295,1,0,353090
57297,1,1,355054
57307,1,0,345857
57314,1,0,238371
57323,1,1,352757
57335,1,1,370157
57336,1,0,267877
57340,1,0,24855
57351,1,1,133098
57357,1,0,382238
57375,1,0,443807
57389,1,1,409127
57400,1,1,46619
57414,1,0,475321
57422,1,0,245043
57438,1,1,181510
57455,1,0,92392
57459,1,1,490838
57464,1,0,217614
57466,1,0,475366
57469,1,0,46246
57473,1,0,189136
57476,1,0,219372
57480,1,0,122654
57493,1,0,90240
57509,1,1,316117
57518,1,1,32500
57560,1,0,38079
57567,1,1,82465
57574,1,0,487495
57577,1,1,352897
57582,1,0,120942
57593,1,0,194810
57603,1,0,406297
57606,1,0,460491
57607,1,1,132335
57629,1,0,429836
57662,1,1,67170
57685,1,1,219782
57693,1,1,446090
57703,1,1,426912
57713,1,1,97712
57730,1,1,212939
57732,1,0,168057
57760,1,0,218142
57767,1,0,116097
57772,1,0,290994
57775,1,1,116032
57784,1,1,50857
57806,1,1,18153
57814,1,0,497033
57816,1,1,321131
57829,1,0,462323
57838,1,1,331313
57847,1,1,109562
57868,1,0,476414
57878,1,1,153333
57887,1,0,471250
57891,1,1,69646
57896,1,1,178390
57905,1,0,350144
57909,1,1,244299
57916,1,1,163605
57958,1,0,483163
57966,1,0,305261
57968,1,0,143934
57969,1,1,437073
57983,1,1,270699
58020,1,0,270358
58022,1,0,364383
58043,1,1,404360
58055,1,1,431319
58057,1,1,420227
58066,1,1,196077
58069,1,0,496681
58093,1,1,199926
58119,1,1,167297
58130,1,0,73460
58131,1,1,187916
58156,1,1,95143
58163,1,1,361742
58164,1,1,246673
58165,1,1,359643
58167,1,0,163723
58168,1,0,234860
58179,1,0,350761
58190,1,0,227252
58194,1,0,140342
58202,1,1,281834
58232,1,0,28398
58236,1,0,467190
58256,1,1,366055
58260,1,1,150915
58289,1,0,10455
58302,1,1,98090
58327,1,0,219478
58330,1,0,153688
58335,1,1,424643
58337,1,0,482988
58360,1,1,71150
58361,1,1,58313
58362,1,1,494845
58381,1,1,447706
58393,1,0,247664
58396,1,0,281057
58399,1,0,228562
58402,1,1,165275
58412,1,0,88621
58417,1,0,478934
58426,1,1,422213
58429,1,1,192240
58451,1,1,489633
58455,1,0,296825
58463,1,1,443684
58480,1,1,499655
58511,1,0,147054
58522,1,1,313241
58535,1,0,284858
58537,1,0,466422
58545,1,0,53635
58585,1,1,142415
58587,1,1,453383
58588,1,0,140645
58599,1,0,312942
58633,1,0,494698
58641,1,0,460861
58655,1,1,346201
58658,1,1,40188
58659,1,1,469741
58663,1,1,84830
58668,1,0,280106
58674,1,0,279222
58685,1,0,403515
58700,1,1,333946
58708,1,0,217501
58717,1,0,157763
58723,1,1,134611
58736,1,1,182586
58737,1,1,449756
58741,1,1,177616
58750,1,0,204418
58753,1,0,42887
58777,1,0,329298
58779,1,0,288345
58800,1,0,428099
58801,1,0,492669
58823,1,0,281859
58827,1,0,224407
58836,1,0,213358
58840,1,1,331734
58846,1,1,251827
58876,1,1,67701
58921,1,0,429327
58933,1,1,23517
58944,1,1,99262
58945,1,0,203138
58958,1,1,159934
58959,1,0,147634
58962,1,1,88821
58980,1,1,479306
58996,1,1,425387
59006,1,0,370921
59009,1,1,393566
59029,1,1,116859
59047,1,1,156125
59048,1,1,237590
59049,1,1,66473
59050,1,1,51266
59057,1,0,316170
59064,1,1,34901
59066,1,0,115667
59081,1,0,401675
59090,1,0,154158
59118,1,0,374661
59134,1,0,158347
59135,1,0,12790
59138,1,0,169367
59146,1,0,41203
59174,1,1,332624
59193,1,0,350779
59237,1,1,396144
59239,1,0,94342
59245,1,0,348403
59256,1,1,50159
59276,1,1,87466
59280,1,0,385572
39,2,0,117232
79,2,1,406375
81,2,1,332391
89,2,1,70168
125,2,0,392638
126,2,0,383415
132,2,0,349140
167,2,0,291963
222,2,1,390998
255,2,1,49100
261,2,1,38437
269,2,0,68759
280,2,0,427650
308,2,0,352662
338,2,0,370297
340,2,0,102648
366,2,1,442563
409,2,0,120428
426,2,1,399854
488,2,0,202421
514,2,0,136431
563,2,1,442027
582,2,0,154997
625,2,0,432951
645,2,0,95509
668,2,0,471858
695,2,1,354071
709,2,0,91922
752,2,1,17308
755,2,0,335184
804,2,1,95953
847,2,1,265473
900,2,1,226272
912,2,1,476345
982,2,1,424472
999,2,0,198999
1042,2,1,367300
1049,2,0,377659
1094,2,1,337048
1141,2,0,323040
1147,2,1,101299
1149,2,0,164607
1159,2,0,415465
1173,2,1,79834
1183,2,0,399773
1222,2,0,391776
1236,2,1,441102
1256,2,1,266948
1277,2,1,409362
1291,2,0,398043
1318,2,1,59056
1349,2,1,404015
1352,2,0,408706
1362,2,1,166499
1363,2,0,485024
1390,2,1,252044
1434,2,1,139281
1467,2,1,34398
1486,2,0,289853
1500,2,0,318404
1514,2,1,174257
1560,2,1,249723
1572,2,1,48172
1586,2,1,499934
1615,2,1,222505
1631,2,1,81964
1668,2,1,176661
1686,2,0,155400
1701,2,0,461441
1715,2,0,85411
1778,2,0,453250
1792,2,0,238878
1798,2,1,275252
1799,2,0,248640
1820,2,0,492833
1857,2,0,182749
1891,2,1,248729
1892,2,0,39723
1932,2,1,407843
1957,2,1,284644
1973,2,0,185953
1975,2,0,322823
2016,2,0,332888
2054,2,1,247123
2055,2,0,162281
2059,2,1,52786
2099,2,0,351826
2107,2,1,40650
2134,2,0,297292
2149,2,0,82255
2187,2,0,306239
2197,2,1,415685
2215,2,1,464445
2254,2,1,498499
2300,2,0,112173
2369,2,1,323474
2374,2,0,99481
2386,2,0,395988
2416,2,0,137726
2426,2,0,423758
2522,2,0,12794
2526,2,1,120254
2535,2,0,347817
2602,2,0,454428
2610,2,0,148244
2633,2,0,230961
2637,2,1,319191
2643,2,1,229080
2667,2,0,407882
2678,2,0,444166
2686,2,1,197622
2689,2,0,230899
2700,2,1,465281
2728,2,0,253931
2743,2,1,380534
2841,2,0,458448
2849,2,1,392828
2852,2,1,337215
2856,2,1,433862
2859,2,0,190735
2879,2,0,31573
2900,2,0,156144
2953,2,1,377907
2956,2,0,190946
2986,2,0,158008
3029,2,1,479250
3038,2,0,36894
3077,2,0,259065
3091,2,1,134884
3125,2,0,72237
3134,2,0,392018
3139,2,1,22830
3141,2,1,274908
3198,2,1,422488
